obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
940.7047722158022,105.572504323948,2143.85302734375,89.81869506835938,286.704833984375,-73.67697143554688,160021.86956462637,-1018.4802537807886,-579317.4145596606,1.0,0.0
953.4302354052197,106.36140989491118,2141.40771484375,89.81869506835938,286.55914306640625,-73.82257080078125,160025.12021296675,-1018.4876676747267,-579329.7183994475,1.0,0.0
966.2501820302568,107.15169830834998,2138.96240234375,89.81869506835938,286.6357727050781,-73.744873046875,160028.39477502566,-1018.4951493093436,-579342.1139945538,1.0,0.0
979.1651628896361,107.94337708957735,2136.517333984375,89.81976318359375,286.6376037597656,-73.74160766601562,160031.69328465677,-1018.5026780912344,-579354.6014623236,1.0,0.0
992.1751759347972,108.7364443539668,2134.072265625,89.81976318359375,286.7790832519531,-73.601318359375,160035.0157829745,-1018.5102829882567,-579367.180917758,1.0,0.0
1005.2806455019163,109.53091274274483,2131.626953125,89.81869506835938,287.0103454589844,-73.36862182617188,160038.36234857733,-1018.5179518112604,-579379.8525920314,1.0,0.0
1018.4816315559437,110.32679224373332,2129.181884765625,89.81869506835938,287.04498291015625,-73.3328857421875,160041.73302257975,-1018.5256954082911,-579392.6166001449,1.0,0.0
1029.5553588276962,110.99110489575006,2127.144287109375,89.81869506835938,287.10498046875,-73.27398681640625,160044.56034487206,-1018.5321989008849,-579403.3239461794,1.0,0.0
1042.9316999823786,111.78958052084552,2124.69921875,89.81549072265625,287.1143493652344,-73.26312255859375,160047.97527506645,-1018.5400645086233,-579416.2577382183,1.0,0.0
1056.403744260664,112.58947367060459,2122.25390625,89.81549072265625,287.1755065917969,-73.20321655273438,160051.41436861627,-1018.5480019399588,-579429.2842953011,1.0,0.0
1069.9721133661224,113.39078927312592,2119.808837890625,89.81869506835938,287.2203674316406,-73.1583251953125,160054.87762062083,-1018.5559879490797,-579442.4038755435,1.0,0.0
1083.6363066360354,114.19352052369845,2117.36376953125,89.8165283203125,287.3865051269531,-72.99179077148438,160058.36519317783,-1018.5640324303572,-579455.6166831778,1.0,0.0
1097.3974192232126,114.99767892935729,2114.91845703125,89.81976318359375,287.4892578125,-72.88839721679688,160061.8771346625,-1018.5721475431387,-579468.9228308628,1.0,0.0
1111.2548399991356,115.80328574489597,2112.47314453125,89.81869506835938,287.66827392578125,-72.71084594726562,160065.41349345006,-1018.5803565928404,-579482.3224312571,1.0,0.0
1125.209302995121,116.61033574387345,2110.0283203125,89.81976318359375,287.98028564453125,-72.39947509765625,160068.97425982947,-1018.5886246511404,-579495.8156157611,1.0,0.0
1136.9119303084444,117.28399430216243,2107.990478515625,89.8165283203125,288.1051330566406,-72.27371215820312,160071.9602864243,-1018.595524246401,-579507.1316897132,1.0,0.0
1151.0441267587012,118.09371916538042,2105.54541015625,89.81442260742188,287.6160583496094,-72.7630615234375,160075.5659134608,-1018.603872353739,-579520.7970284527,1.0,0.0
1165.2737400511978,118.90490802859598,2103.10009765625,89.81549072265625,287.719970703125,-72.6575927734375,160079.1960447494,-1018.6123544523184,-579534.5565614504,1.0,0.0
1177.2062339253025,119.58202793234189,2101.0625,89.8165283203125,287.8226318359375,-72.553466796875,160082.2399306329,-1018.6195001551573,-579546.0948525828,1.0,0.0
